"","y1970","y2000"
"2896",59100,178600
"2897",67400,184900
"2898",65600,264900
"2899",55100,157300
"2900",49900,155600
"2901",52600,149500
"2902",42900,123500
"2903",10000,7400
"2904",58700,155200
"2905",53300,160700
"2906",70700,202000
"2907",62300,233900
"2908",60100,220300
"2909",45600,145100
"2910",34300,105500
"2911",46800,146800
"2912",58000,200500
"2913",35200,94000
"2914",28500,84800
"2915",128100,644700
"2916",89400,356500
"2917",102400,304500
"2918",75800,319900
"2919",62000,325200
"2920",83100,350400
"2921",104000,460500
"2922",86500,350300
"2923",68800,295700
"2924",78200,258900
"2925",67300,195900
"2926",79600,350200
"2927",79400,259600
"2928",62200,195900
"2929",78100,220400
"2930",69900,194800
"2931",72700,249000
"2932",60200,241500
"2933",69200,191300
"2934",77700,149000
"2935",48400,148700
"2936",58000,158500
"2937",55200,141500
"2938",65200,151200
"2939",50100,136800
"2940",48600,155100
"2941",125600,510100
"2942",68300,303600
"2943",68400,308500
"2944",69900,225100
"2945",70600,299400
"2946",64200,271300
"2947",60400,166800
"2948",68500,231000
"2949",57500,166800
"2950",56700,148500
"2951",69500,259200
"2952",64100,179800
"2953",50600,146900
"2954",51600,146700
"2955",71400,212900
"2956",112400,396400
"2957",100300,418800
"2958",70400,334300
"2959",88500,344800
"2960",82800,277100
"2961",66000,334300
"2962",87000,322200
"2963",93100,481100
"2964",61000,291800
"2965",71400,303700
"2966",71300,291100
"2967",73300,195000
"2968",69600,222800
"2969",50900,161400
"2970",59800,148700
"2971",38300,128600
"2972",50400,137000
"2973",198900,1182800
"2974",89100,413600
"2975",73700,312500
"2976",104300,382800
"2977",83400,318300
"2978",78500,265000
"2979",83900,229900
"2980",91100,284700
"2981",76200,388100
"2982",73100,297300
"2983",65100,287300
"2984",80300,189900
"2985",70800,217600
"2986",68900,222700
"2987",58900,299800
"2988",76000,324500
"2989",43200,120800
"2990",71400,295600
"2991",64500,166200
"2992",49600,138200
"2993",47500,155700
"2994",61500,216300
"2995",42200,126900
"2996",42600,150900
"2997",46900,131000
"2998",50900,141600
"2999",61400,132700
"3000",28500,84800
"3001",101800,374100
"3002",93900,384900
"3003",61100,265000
"3004",75000,192700
"3005",68300,225300
"3006",69700,253600
"3007",82000,291100
"3008",91900,398800
"3009",57200,204000
"3010",53100,143400
"3011",48700,124000
"3012",109200,471600
"3013",97000,396600
"3014",83000,375400
"3015",85000,359600
"3016",70200,319800
"3017",68600,302200
"3018",56600,150800
"3019",64900,295800
"3020",50900,164400
"3021",57400,172100
"3022",30200,79500
"3023",142400,780300
"3024",121700,705900
"3025",140200,506700
"3026",102000,501200
"3027",90200,390600
"3028",77400,207200
"3029",80100,363300
"3030",73300,238200
"3031",62600,207800
"3032",68300,299400
"3033",65500,290000
"3034",49500,169300
"3035",57500,163800
"3036",49400,172400
"3037",54700,153800
"3038",48400,149100
"3039",51200,134700
"3040",28500,84800
"3041",45900,135700
"3042",89900,501700
"3043",106600,491500
"3044",98300,420600
"3045",66100,284900
"3046",69000,299400
"3047",63300,284100
"3048",80000,255600
"3049",64300,233700
"3050",67200,184600
"3051",57100,168200
"3052",58400,185900
"3053",61800,223800
"3054",73300,171400
"3055",70300,247900
"3056",110700,488300
"3057",72100,320000
"3058",74000,307600
"3059",61700,223700
"3060",64000,229900
"3061",76000,315000
"3062",58000,221200
"3063",52300,150500
"3064",46900,129500
"3065",58000,155400
"3066",31700,120500
"3067",125800,515900
"3068",97600,413200
"3069",105100,548900
"3070",96200,461800
"3071",64600,355400
"3072",99000,405000
"3073",88900,462900
"3074",68400,278200
"3075",67500,286300
"3076",62100,223300
"3077",78400,192000
"3078",67000,336400
"3079",65000,255500
"3080",62100,187700
"3081",51800,135300
"3082",55300,166500
"3083",47300,134800
"3084",47800,121100
"3085",51800,153500
"3086",24700,55800
"3087",216600,943800
"3088",134800,587000
"3089",80600,403400
"3090",95000,449700
"3091",74200,368200
"3092",84800,515500
"3093",85400,402200
"3094",91400,228600
"3095",66200,291500
"3096",74100,324500
"3097",89900,331100
"3098",82200,3e+05
"3099",61400,209900
"3100",67200,223400
"3101",68600,223600
"3102",59600,185700
"3103",54800,142600
"3104",48100,145000
"3105",31600,83900
"3106",151300,886300
"3107",84800,353400
"3108",81200,331400
"3109",72100,327000
"3110",85600,374100
"3111",72900,283200
"3112",70600,303700
"3113",78100,340500
"3114",62100,211500
"3115",77000,303100
"3116",58400,195800
"3117",63400,262700
"3118",43700,131300
"3119",54000,146900
"3120",51900,161300
"3121",69200,325700
"3122",149900,659300
"3123",88000,394800
"3124",93400,322900
"3125",75000,316400
"3126",84700,385800
"3127",91200,345900
"3128",82300,282400
"3129",73200,331000
"3130",68400,301500
"3131",63600,292500
"3132",76600,246500
"3133",58800,169400
"3134",54000,157800
"3135",56300,261100
"3136",62700,242100
"3137",68300,180000
"3138",51400,154600
"3139",48600,148800
"3140",43400,125000
"3141",52000,168900
"3142",86800,199400
"3143",37300,149100
"3144",26300,64600
"3145",67800,231900
"3146",92800,421700
"3147",70700,314800
"3148",97300,486100
"3149",67400,304100
"3150",66700,199000
"3151",51300,156700
"3152",66200,185700
"3153",62900,237400
"3154",61300,241200
"3155",56300,154900
"3156",57500,197000
"3157",40100,140600
"3158",51000,147600
"3159",59800,157200
"3160",30400,81000
"3161",63500,274400
"3162",100700,462400
"3163",99100,385600
"3164",59900,271900
"3165",78300,330300
"3166",79800,364000
"3167",67900,269800
"3168",62900,296200
"3169",70000,308700
"3170",67900,268600
"3171",53100,130200
"3172",61900,167700
"3173",69600,227500
"3174",48400,124900
"3175",77300,246400
"3176",27300,65300
"3177",117800,472900
"3178",99600,366400
"3179",83900,322200
"3180",92600,379600
"3181",88900,365500
"3182",79800,337200
"3183",71600,196500
"3184",76600,194500
"3185",59500,226000
"3186",60700,167200
"3187",66900,244600
"3188",72400,302200
"3189",38200,113900
"3190",47300,127700
"3191",55700,129500
"3192",30900,79900
"3193",101200,387000
"3194",52900,169600
"3195",103400,494700
"3196",94100,385900
"3197",71500,309400
"3198",73100,201600
"3199",81400,240000
"3200",53500,171400
"3201",75000,234000
"3202",58800,141300
"3203",47400,138700
"3204",79300,231100
"3205",47000,147300
"3206",50400,171700
"3207",68400,182600
"3208",69400,197000
"3209",60700,175500
"3210",45000,145700
"3211",30600,77400
"3212",141400,576000
"3213",105900,513400
"3214",94600,410200
"3215",82600,470800
"3216",57700,284100
"3217",71400,319300
"3218",71200,301800
"3219",65700,272500
"3220",67100,325200
"3221",73700,227900
"3222",64900,227800
"3223",67000,236800
"3224",50300,142300
"3225",53000,156200
"3226",48900,143300
"3227",52800,145700
"3228",52700,137900
"3229",38500,93100
"3230",146000,564500
"3231",87300,481800
"3232",111400,495500
"3233",97900,391900
"3234",84800,365300
"3235",104900,374700
"3236",90200,278300
"3237",90400,447300
"3238",62400,260000
"3239",89000,280500
"3240",62500,246100
"3241",70200,302200
"3242",80800,225500
"3243",70100,253500
"3244",60600,147100
"3245",72300,214100
"3246",54500,143300
"3247",52000,132600
"3248",44800,135200
"3249",111700,359600
"3250",51100,143900
"3251",42900,129600
"3252",44500,151200
"3253",30400,85500
"3254",103000,374100
"3255",100200,478000
"3256",75700,316400
"3257",88400,352800
"3258",78900,356500
"3259",71700,290800
"3260",66000,327200
"3261",67700,245100
"3262",82800,353400
"3263",56300,154500
"3264",48700,155300
"3265",54000,135700
"3266",53700,159800
"3267",115300,486200
"3268",109900,475800
"3269",101200,412300
"3270",80800,347700
"3271",75900,291600
"3272",82500,248200
"3273",68800,314900
"3274",67500,299400
"3275",65300,254300
"3276",66300,283100
"3277",49800,126700
"3278",50800,154200
"3279",47700,155100
"3280",44100,104800
"3281",57300,143100
"3282",49200,143800
"3283",128300,521400
"3284",135400,512900
"3285",67900,302200
"3286",62400,184400
"3287",76200,395900
"3288",74400,290800
"3289",61300,212200
"3290",78000,272000
"3291",65600,180000
"3292",62600,203300
"3293",47800,147200
"3294",57100,137600
"3295",42100,126900
"3296",74500,323200
"3297",40000,125000
"3298",160500,818300
"3299",112500,376200
"3300",80200,368500
"3301",72900,308300
"3302",86200,399800
"3303",72600,324500
"3304",89100,393800
"3305",83200,354000
"3306",92000,292100
"3307",74700,279500
"3308",75600,265300
"3309",76100,321500
"3310",58400,225200
"3311",61000,284300
"3312",71700,291600
"3313",79000,249700
"3314",73400,259500
"3315",69700,296700
"3316",68900,328900
"3317",60000,161100
"3318",66900,329700
"3319",65400,195400
"3320",56400,190400
"3321",50600,146200
"3322",47200,140700
"3323",64100,231100
"3324",95900,506300
"3325",86700,438200
"3326",109100,465700
"3327",85900,440100
"3328",58500,281500
"3329",58300,227000
"3330",67400,211900
"3331",72200,287700
"3332",65600,238400
"3333",57700,262300
"3334",59600,166400
"3335",64800,177500
"3336",58500,142400
"3337",58800,163600
"3338",63500,283800
"3339",49800,145200
"3340",56100,129600
"3341",48600,131900
"3342",39000,109900
"3343",61100,207000
"3344",51400,130100
"3345",113600,607000
"3346",86800,349500
"3347",76200,304900
"3348",83500,439500
"3349",73400,315600
"3350",67300,314200
"3351",61200,162200
"3352",74600,185000
"3353",70000,310500
"3354",56300,162000
"3355",52000,170600
"3356",43100,127100
"3357",42200,126800
"3358",37500,101400
"3359",42900,130500
"3360",55700,149800
"3361",67100,144400
"3362",90800,218400
"3363",84700,373700
"3364",70700,403700
"3365",85100,225600
"3366",77000,319600
"3367",61100,251700
"3368",72000,262200
"3369",66100,255300
"3370",68100,201300
"3371",57200,143000
"3372",54200,165800
"3373",53600,138700
"3374",52900,141400
"3375",49800,141700
"3376",37500,101900
"3377",133300,651400
"3378",114600,608200
"3379",67300,376200
"3380",73400,224900
"3381",62600,223400
"3382",66700,143100
"3383",48300,138900
"3384",52900,154300
"3385",56800,159500
"3386",98200,498800
"3387",103100,528800
"3388",70800,284500
"3389",112600,519500
"3390",105000,477500
"3391",71400,212400
"3392",75100,319700
"3393",62500,172800
"3394",69300,288400
"3395",59100,146800
"3396",45100,173800
"3397",56900,156100
"3398",112000,430600
"3399",87900,358700
"3400",90500,354300
"3401",63900,167000
"3402",62700,301300
"3403",57300,184100
"3404",53100,149000
"3405",74600,306400
"3406",129100,444400
"3407",104000,654100
"3408",81100,432500
"3409",106500,585700
"3410",86400,409800
"3411",96600,479300
"3412",70100,326800
"3413",61100,247300
"3414",74400,261200
"3415",52500,146500
"3416",58100,159200
"3417",52600,130000
"3418",51600,148700
"3419",49800,135700
"3420",59400,174400
"3421",94400,478700
"3422",108800,570600
"3423",82000,295100
"3424",64600,160800
"3425",82000,344400
"3426",44400,142400
"3427",53100,202900
"3428",156000,886300
"3429",132600,616600
"3430",132000,508200
"3431",59300,281500
"3432",75000,186600
"3433",69800,172700
"3434",72000,267500
"3435",65500,195600
"3436",63900,251000
"3437",56800,169300
"3438",77300,333800
"3439",83300,442100
"3440",85500,469900
"3441",111000,490900
"3442",73300,299200
"3443",75100,291000
"3444",67400,271500
"3445",58800,173500
"3446",75800,166800
"3447",67200,178300
"3448",50000,163500
"3449",61800,270300
"3450",57200,164900
"3451",68100,190200
"3452",59800,196400
"3453",60800,174000
"3454",102800,463900
"3455",90200,483800
"3456",59700,281500
"3457",73700,310300
"3458",68800,223800
"3459",70500,262700
"3460",55600,217500
"3461",53200,157000
"3462",72100,325500
"3463",72700,217200
"3464",51700,161500
"3465",57900,167400
"3466",51000,157000
"3467",154400,886300
"3468",122500,562100
"3469",119400,563100
"3470",94800,464900
"3471",62300,247300
"3472",77400,333100
"3473",89700,367900
"3474",85300,258400
"3475",88400,406400
"3476",78800,329400
"3477",69100,288100
"3478",75200,220800
"3479",51600,170200
"3480",86200,324800
"3481",85400,340500
"3482",75600,225200
"3483",55100,184900
"3484",59800,183600
"3485",67000,196100
"3486",42700,124500
"3487",51500,148800
"3488",99500,356700
"3489",65900,266300
"3490",68900,273500
"3491",57000,168600
"3492",91500,296800
"3493",48100,143200
"3494",38500,93100
"3495",71800,333500
"3496",60100,158500
"3497",50900,155500
"3498",44300,138800
"3499",20700,66300
"3500",132400,532900
"3501",61700,281400
"3502",48400,172400
"3503",66100,226500
"3504",48100,129300
"3505",47400,147600
"3506",63900,321900
"3507",73000,213000
"3508",82300,310200
"3509",69500,303800
"3510",71300,238900
"3511",64500,264800
"3512",46000,135400
"3513",47400,142000
"3514",39000,93100
"3515",39600,92800
"3516",55900,161100
"3517",83900,296000
"3518",72600,322300
"3519",99100,447400
"3520",74400,312900
"3521",109900,511700
"3522",17500,163000
"3523",105100,679300
"3524",72100,461600
"3525",108500,691400
"3526",76700,483700
"3527",89300,561300
"3528",105800,663800
"3529",135600,839800
"3530",55900,344500
"3531",74800,460400
"3532",161900,986300
"3533",91300,553100
"3534",82600,495800
"3535",74100,444700
"3536",106800,639900
"3537",65000,387900
"3538",82200,485500
"3539",100400,592700
"3540",60800,358200
"3541",69500,407000
"3542",63400,370100
"3543",93400,545000
"3544",93800,547000
"3545",83200,484600
"3546",101400,590200
"3547",99500,576700
"3548",81300,470600
"3549",152900,885000
"3550",82500,476500
"3551",113800,654900
"3552",76200,437800
"3553",83000,475200
"3554",85100,486700
"3555",65500,374600
"3556",79900,456300
"3557",99100,564600
"3558",98300,559700
"3559",77300,439800
"3560",60900,343800
"3561",71200,401300
"3562",63000,354500
"3563",66900,376400
"3564",60100,338100
"3565",71500,401800
"3566",101000,567100
"3567",78100,437600
"3568",32600,182600
"3569",88700,496600
"3570",113300,634300
"3571",82700,462500
"3572",93700,523600
"3573",94100,525400
"3574",88500,494000
"3575",70200,391200
"3576",76800,427300
"3577",94800,527400
"3578",32600,181200
"3579",100500,558600
"3580",88600,491700
"3581",119000,658500
"3582",67500,372800
"3583",92400,509900
"3584",82500,454800
"3585",77200,425000
"3586",88600,486900
"3587",86600,475800
"3588",1e+05,549400
"3589",83500,458700
"3590",73400,403000
"3591",93100,511100
"3592",90700,497900
"3593",91200,499800
"3594",108700,595500
"3595",73300,400600
"3596",103800,567100
"3597",59000,322100
"3598",70200,383100
"3599",66500,362800
"3600",76300,415000
"3601",73100,397200
"3602",85300,463100
"3603",94700,513900
"3604",105100,570100
"3605",73100,396300
"3606",75400,408700
"3607",146400,792800
"3608",72700,393600
"3609",95700,517400
"3610",69200,373700
"3611",124700,673100
"3612",95600,515400
"3613",86300,464800
"3614",103600,557900
"3615",82800,445800
"3616",83300,448200
"3617",113100,608200
"3618",91200,490200
"3619",88100,473200
"3620",84400,453100
"3621",93200,500200
"3622",97900,525400
"3623",99300,532800
"3624",77300,414700
"3625",97900,524800
"3626",139100,745400
"3627",67800,363200
"3628",108200,579500
"3629",77300,413900
"3630",56300,301300
"3631",92100,492600
"3632",73700,393800
"3633",107900,576400
"3634",95100,507700
"3635",97300,518900
"3636",81100,432500
"3637",88700,472800
"3638",87400,465800
"3639",89600,476400
"3640",125000,664500
"3641",96300,511900
"3642",111900,594100
"3643",106500,565400
"3644",109000,578100
"3645",74000,392400
"3646",65900,349200
"3647",93900,496100
"3648",89000,470200
"3649",122800,648700
"3650",68100,359700
"3651",86700,457700
"3652",67700,357200
"3653",68900,363500
"3654",105800,557800
"3655",83100,438000
"3656",92900,489600
"3657",87100,458900
"3658",97600,514100
"3659",111400,586500
"3660",105100,553200
"3661",103200,543000
"3662",94100,494800
"3663",67800,356200
"3664",102500,538500
"3665",76200,399700
"3666",91300,478800
"3667",107600,564100
"3668",80500,421400
"3669",110900,580300
"3670",68500,358300
"3671",109500,572700
"3672",121600,635700
"3673",94800,495000
"3674",89600,467700
"3675",106300,554800
"3676",84500,440900
"3677",88200,459900
"3678",113100,589100
"3679",70300,366000
"3680",103200,536400
"3681",71000,368700
"3682",104200,540700
"3683",97500,505600
"3684",98700,511700
"3685",108600,562600
"3686",65600,339600
"3687",74700,386600
"3688",84600,437500
"3689",85600,441900
"3690",86100,444200
"3691",109900,566900
"3692",92900,479100
"3693",101400,522600
"3694",65300,336500
"3695",73500,378700
"3696",77000,396700
"3697",109300,563100
"3698",74200,382200
"3699",96100,494800
"3700",86100,443100
"3701",68000,349700
"3702",98900,508400
"3703",84000,431600
"3704",94300,483800
"3705",97900,502000
"3706",96800,495900
"3707",87900,450100
"3708",101900,521200
"3709",113000,577600
"3710",80600,411800
"3711",57900,295800
"3712",105500,538700
"3713",79100,403500
"3714",79100,403500
"3715",94100,480000
"3716",94000,479100
"3717",112000,570500
"3718",68900,350700
"3719",123600,628800
"3720",69300,352500
"3721",79900,406400
"3722",118200,600900
"3723",92800,471700
"3724",59200,300900
"3725",58300,296200
"3726",108700,551700
"3727",67700,343500
"3728",74200,376400
"3729",94300,478300
"3730",60200,305300
"3731",90100,456900
"3732",89800,455300
"3733",68400,346300
"3734",71400,361300
"3735",124200,628400
"3736",82200,415800
"3737",97500,492400
"3738",71900,363100
"3739",100300,506500
"3740",121600,613800
"3741",113500,572800
"3742",114400,576600
"3743",112500,567000
"3744",97700,491800
"3745",102200,513900
"3746",91200,458300
"3747",98300,493300
"3748",79900,400800
"3749",104300,522800
"3750",98800,495200
"3751",92300,462400
"3752",96000,480900
"3753",81300,407200
"3754",110300,552400
"3755",92500,463200
"3756",58800,294300
"3757",109300,546400
"3758",99700,498300
"3759",133100,665000
"3760",94100,470000
"3761",84100,420000
"3762",100700,502800
"3763",91700,457800
"3764",93600,466900
"3765",99300,495100
"3766",91400,455700
"3767",70000,348900
"3768",83000,413600
"3769",133400,664200
"3770",92600,460700
"3771",96200,477600
"3772",89400,443800
"3773",108200,536900
"3774",86300,428200
"3775",101500,503600
"3776",72000,357100
"3777",104500,518000
"3778",102100,506000
"3779",121600,602400
"3780",92700,459100
"3781",89600,443700
"3782",133100,659000
"3783",100400,497000
"3784",117900,583600
"3785",79500,393500
"3786",126300,624900
"3787",128200,634300
"3788",86500,427600
"3789",93700,462800
"3790",82600,407900
"3791",92800,457600
"3792",113100,557400
"3793",92600,456300
"3794",111200,547600
"3795",97300,478900
"3796",74600,367100
"3797",75500,370900
"3798",99700,489600
"3799",96600,474100
"3800",59700,292800
"3801",97000,475600
"3802",117300,575000
"3803",94200,461700
"3804",99900,489600
"3805",83100,406700
"3806",59900,293000
"3807",97500,476300
"3808",82300,402000
"3809",81700,399000
"3810",70500,344300
"3811",99600,486400
"3812",62000,302600
"3813",105400,514400
"3814",69800,340600
"3815",71400,348400
"3816",91200,445000
"3817",92500,451300
"3818",112800,550300
"3819",64700,315500
"3820",97700,476400
"3821",69900,340800
"3822",63400,309100
"3823",96000,468000
"3824",63500,309500
"3825",78700,383500
"3826",89300,435100
"3827",79500,387200
"3828",74600,363100
"3829",77700,378100
"3830",97100,472400
"3831",102700,499300
"3832",87900,427200
"3833",81500,395900
"3834",67600,328300
"3835",121600,590400
"3836",105000,509800
"3837",80300,389800
"3838",86500,419800
"3839",65200,316400
"3840",100900,489600
"3841",116700,566200
"3842",118500,574900
"3843",99500,482700
"3844",88400,428300
"3845",125800,609200
"3846",84200,407700
"3847",100100,484300
"3848",140700,680500
"3849",78000,377200
"3850",101700,491500
"3851",69200,334400
"3852",111000,536100
"3853",66100,319100
"3854",82300,396800
"3855",65300,314500
"3856",95100,457700
"3857",89400,430200
"3858",97700,469900
"3859",108700,522800
"3860",69300,333300
"3861",117400,564400
"3862",102800,494100
"3863",66000,317200
"3864",74300,356800
"3865",99000,475200
"3866",65600,314800
"3867",98800,473900
"3868",68200,327000
"3869",95600,458000
"3870",72100,345400
"3871",122000,584400
"3872",98200,470300
"3873",92100,441000
"3874",108400,519000
"3875",89200,426800
"3876",84800,405600
"3877",102400,489500
"3878",100400,479900
"3879",63400,303000
"3880",97500,465900
"3881",69700,332900
"3882",62400,298000
"3883",139200,664500
"3884",119900,572100
"3885",75500,360200
"3886",66700,318200
"3887",83500,398100
"3888",66200,315600
"3889",116300,554400
"3890",85200,405900
"3891",69900,332900
"3892",71200,339000
"3893",112100,533200
"3894",51700,245700
"3895",87600,416200
"3896",87300,414500
"3897",97300,461800
"3898",38200,181300
"3899",72200,342600
"3900",84000,398500
"3901",83300,395100
"3902",88300,418600
"3903",160500,760700
"3904",95900,454500
"3905",102800,487200
"3906",54800,259700
"3907",78800,373300
"3908",80500,381300
"3909",63100,298800
"3910",94700,448400
"3911",103100,488000
"3912",81600,386200
"3913",82600,390900
"3914",67700,320300
"3915",81900,387200
"3916",90600,428300
"3917",70000,330900
"3918",84800,400800
"3919",96800,457400
"3920",98400,464800
"3921",125300,591800
"3922",114900,542600
"3923",107200,506200
"3924",73900,348800
"3925",63500,299700
"3926",74200,350100
"3927",73300,345800
"3928",88100,415600
"3929",64400,303700
"3930",65400,308400
"3931",107500,506900
"3932",89900,423500
"3933",114200,537900
"3934",82800,390000
"3935",52400,246800
"3936",105300,495300
"3937",57300,269500
"3938",95500,449100
"3939",76000,357300
"3940",89900,422400
"3941",85800,403100
"3942",63100,296400
"3943",61100,286900
"3944",69200,324900
"3945",103800,487300
"3946",73400,344500
"3947",64600,303100
"3948",71000,333100
"3949",65900,309100
"3950",70000,328100
"3951",78200,366500
"3952",62200,291400
"3953",71600,335300
"3954",68700,321700
"3955",76400,357700
"3956",78800,368900
"3957",118800,556100
"3958",131300,614500
"3959",1e+05,468000
"3960",95500,446900
"3961",93700,438400
"3962",103900,486100
"3963",109500,512200
"3964",71600,334900
"3965",104900,490500
"3966",107000,500300
"3967",58100,271500
"3968",132800,620400
"3969",82700,386100
"3970",67600,315600
"3971",83500,389800
"3972",64400,300600
"3973",79700,371700
"3974",55400,258300
"3975",76700,357500
"3976",61000,284300
"3977",68000,316900
"3978",97500,454000
"3979",59600,277500
"3980",77500,360800
"3981",64400,299700
"3982",89300,415200
"3983",112400,522600
"3984",71800,333600
"3985",63100,293000
"3986",68700,319000
"3987",85500,396900
"3988",121000,561500
"3989",89100,413400
"3990",75400,349800
"3991",62800,291300
"3992",71500,331500
"3993",128000,593400
"3994",72400,335600
"3995",66500,308200
"3996",97000,449500
"3997",70400,326100
"3998",98800,457600
"3999",69900,323700
"4000",98200,454700
"4001",82100,380100
"4002",65600,303700
"4003",72000,333300
"4004",66300,306900
"4005",101700,470700
"4006",84800,392400
"4007",73500,340100
"4008",100300,464100
"4009",109600,506800
"4010",60500,279500
"4011",72500,334900
"4012",90000,415700
"4013",76800,354700
"4014",71900,332000
"4015",83900,387300
"4016",138100,637300
"4017",85600,394900
"4018",91800,423500
"4019",68600,316400
"4020",79900,368500
"4021",72100,332500
"4022",69700,321400
"4023",82200,379000
"4024",106700,491900
"4025",58400,269200
"4026",121000,557500
"4027",108300,498900
"4028",65600,301900
"4029",65800,302800
"4030",74900,344600
"4031",88400,406700
"4032",142200,654100
"4033",78700,362000
"4034",72900,335300
"4035",131100,602900
"4036",75500,347100
"4037",99500,457300
"4038",81900,376400
"4039",105000,482500
"4040",67600,310600
"4041",64200,294900
"4042",72200,331500
"4043",64800,297500
"4044",79000,362600
"4045",66500,305200
"4046",58200,267100
"4047",74400,341400
"4048",64200,294300
"4049",75300,345000
"4050",52200,239100
"4051",79100,362300
"4052",74300,340300
"4053",73500,336600
"4054",82200,376400
"4055",77500,354800
"4056",62400,285600
"4057",71600,327500
"4058",73200,334800
"4059",73700,336900
"4060",63900,292100
"4061",83400,381200
"4062",68000,310800
"4063",71700,327400
"4064",71400,325900
"4065",61300,279700
"4066",68600,312900
"4067",117200,534400
"4068",69900,318700
"4069",66000,300900
"4070",67000,305400
"4071",68100,310400
"4072",77800,354400
"4073",85400,389000
"4074",89500,407600
"4075",83400,379800
"4076",84100,382900
"4077",62500,284500
"4078",115500,525700
"4079",77800,354100
"4080",77300,351700
"4081",62400,283800
"4082",90700,412500
"4083",69100,314200
"4084",76100,346000
"4085",79900,363200
"4086",73700,335000
"4087",81900,372200
"4088",41700,189500
"4089",52600,239000
"4090",77100,349800
"4091",81400,369300
"4092",80300,364200
"4093",125900,570700
"4094",68200,309100
"4095",132600,600900
"4096",74200,336200
"4097",86700,392800
"4098",63900,289500
"4099",79600,360500
"4100",130400,590300
"4101",66100,299200
"4102",80200,363000
"4103",107700,487300
"4104",74200,335600
"4105",67800,306600
"4106",66400,300200
"4107",78300,353900
"4108",75800,342600
"4109",77800,351500
"4110",69500,314000
"4111",78800,356000
"4112",86600,390900
"4113",109400,493700
"4114",100800,454800
"4115",84800,382500
"4116",70700,318900
"4117",109000,491500
"4118",126100,568600
"4119",77800,350800
"4120",114600,516600
"4121",78600,354300
"4122",67700,305100
"4123",69100,311400
"4124",143700,647500
"4125",70800,318900
"4126",83500,376000
"4127",111400,501500
"4128",62300,280400
"4129",64400,289800
"4130",64900,291900
"4131",61900,278400
"4132",75600,340000
"4133",115700,520000
"4134",95900,431000
"4135",145600,654300
"4136",82500,370700
"4137",113600,510300
"4138",61600,276700
"4139",64700,290600
"4140",62100,278900
"4141",107700,483600
"4142",69500,311900
"4143",68000,305000
"4144",67400,302200
"4145",77100,345600
"4146",101300,454000
"4147",137700,617100
"4148",74300,332900
"4149",83500,374100
"4150",89100,399100
"4151",67500,302300
"4152",60300,270000
"4153",69400,310700
"4154",79700,356800
"4155",66500,297700
"4156",115100,515200
"4157",137600,615900
"4158",74200,332100
"4159",96500,431900
"4160",64200,287300
"4161",139400,623800
"4162",66800,298900
"4163",76000,340000
"4164",71600,320200
"4165",76100,340200
"4166",88800,396800
"4167",61900,276500
"4168",63400,283200
"4169",116000,518100
"4170",81200,362600
"4171",86200,384900
"4172",72300,322800
"4173",60500,270100
"4174",106600,475900
"4175",73800,329400
"4176",90800,405200
"4177",64700,288700
"4178",64600,288200
"4179",67900,302800
"4180",75300,335700
"4181",79400,353800
"4182",72700,323800
"4183",62300,277400
"4184",78000,347200
"4185",112800,501900
"4186",84900,377700
"4187",124100,552000
"4188",109600,487300
"4189",89400,397400
"4190",81900,364000
"4191",77700,345200
"4192",149800,665500
"4193",118200,525100
"4194",62800,278900
"4195",76300,338600
"4196",78600,348700
"4197",59500,263900
"4198",128200,568600
"4199",79600,353000
"4200",130100,576700
"4201",101800,451000
"4202",79300,351300
"4203",117600,520800
"4204",80900,358100
"4205",106900,473100
"4206",66100,292500
"4207",61000,269900
"4208",89300,395100
"4209",68200,301700
"4210",63700,281700
"4211",67300,297400
"4212",58600,258900
"4213",61800,273000
"4214",113100,499400
"4215",71500,315700
"4216",102000,450300
"4217",73600,324900
"4218",70000,309000
"4219",76800,339000
"4220",108200,477600
"4221",78400,345900
"4222",68100,300400
"4223",62900,277400
"4224",71200,313800
"4225",63900,281600
"4226",80000,352500
"4227",73400,323400
"4228",101400,446700
"4229",62200,274000
"4230",73000,321500
"4231",74200,326700
"4232",123700,544600
"4233",85700,377200
"4234",85300,375400
"4235",65700,289100
"4236",68400,300900
"4237",89700,394600
"4238",63500,279300
"4239",72300,318000
"4240",81600,358900
"4241",105200,462600
"4242",59400,261200
"4243",116600,512700
"4244",73100,321400
"4245",78500,345100
"4246",69000,303200
"4247",70200,308400
"4248",108000,474400
"4249",73900,324600
"4250",54600,239800
"4251",86300,378900
"4252",78500,344600
"4253",73500,322500
"4254",68400,300100
"4255",78300,343500
"4256",78300,343500
"4257",77100,338200
"4258",148000,649200
"4259",70100,307400
"4260",128200,562100
"4261",73600,322700
"4262",90700,397600
"4263",128400,562800
"4264",73600,322600
"4265",63700,279100
"4266",57100,250100
"4267",88300,386700
"4268",74900,328000
"4269",64400,281800
"4270",75700,331200
"4271",79100,346000
"4272",73700,322100
"4273",64000,279700
"4274",71700,313300
"4275",72800,318100
"4276",77000,336400
"4277",64700,282600
"4278",82900,362000
"4279",81000,353700
"4280",78400,342300
"4281",78100,340900
"4282",85500,373200
"4283",72800,317700
"4284",69000,301100
"4285",85300,372200
"4286",94200,411000
"4287",63400,276600
"4288",69500,303100
"4289",71300,310900
"4290",82000,357500
"4291",88400,385400
"4292",83700,364800
"4293",72100,314200
