"","x"
"4831",38
"4832",39
"4833",32
"4834",35
"4835",39
"4836",34
"4837",44
"4838",39
"4839",42
"4840",48
"4841",46
"4842",36
"4843",37
"4844",37
"4845",34
"4846",40
"4847",39
"4848",39
"4849",33
"4850",37
"4851",38
"4852",48
"4853",33
"4854",39
"4855",39
"4856",41
"4857",36
"4858",37
"4859",41
"4860",36
"4861",24
"4862",37
"4863",41
"4864",50
"4865",39
"4866",31
"4867",46
"4868",51
"4869",36
"4870",54
"4871",48
"4872",48
"4873",34
"4874",38
"4875",43
"4876",33
"4877",33
"4878",42
"4879",34
"4880",36
"4881",25
"4882",31
"4883",20
"4884",32
"4885",18
"4886",28
"4887",32
"4888",34
"4889",28
"4890",33
"4891",23
"4892",21
"4893",14
"4894",13
"4895",16
"4896",20
"4897",16
"4898",20
"4899",19
"4900",17
"4901",16
"4902",16
"4903",12
"4904",23
"4905",26
"4906",21
"4907",26
"4908",25
"4909",26
"4910",18
"4911",35
"4912",33
"4913",33
"4914",26
"4915",23
"4916",39
"4917",29
"4918",26
"4919",32
"4920",33
"4921",36
"4922",31
"4923",32
"4924",30
"4925",38
"4926",31
"4927",25
"4928",32
"4929",38
"4930",31
"4931",23
"4932",15
"4933",27
"4934",39
"4935",28
"4936",38
"4937",34
"4938",38
"4939",38
"4940",36
"4941",34
"4942",41
"4943",36
"4944",45
"4945",55
"4946",49
"4947",58
"4948",55
"4949",55
"4950",41
"4951",54
"4952",56
"4953",54
"4954",49
"4955",49
"4956",52
"4957",43
"4958",22
"4959",42
"4960",51
"4961",43
"4962",56
"4963",58
"4964",56
"4965",61
"4966",56
"4967",58
"4968",23
"4969",45
"4970",66
"4971",55
"4972",57
"4973",47
"4974",55
"4975",48
"4976",29
"4977",14
"4978",31
"4979",29
"4980",24
"4981",22
"4982",20
"4983",26
"4984",33
"4985",37
"4986",34
"4987",44
"4988",38
"4989",41
"4990",41
"4991",47
"4992",43
"4993",33
"4994",38
"4995",45
"4996",40
"4997",50
"4998",43
"4999",51
"5000",40
"5001",39
"5002",53
"5003",54
"5004",54
"5005",51
"5006",33
"5007",45
"5008",36
"5009",43
"5010",45
"5011",46
"5012",46
"5013",25
"5014",15
"5015",19
"5016",37
"5017",35
"5018",38
"5019",31
"5020",35
"5021",31
"5022",38
"5023",39
"5024",33
"5025",25
"5026",34
"5027",35
"5028",41
"5029",51
"5030",37
"5031",41
"5032",43
"5033",50
"5034",39
"5035",31
"5036",30
"5037",29
"5038",47
"5039",38
"5040",32
"5041",29
"5042",24
"5043",43
"5044",41
"5045",30
"5046",31
"5047",30
"5048",31
"5049",39
"5050",27
"5051",36
"5052",38
"5053",19
"5054",23
"5055",24
"5056",33
"5057",28
"5058",27
"5059",15
"5060",32
"5061",18
"5062",29
"5063",37
"5064",44
"5065",34
"5066",33
"5067",26
"5068",37
"5069",43
"5070",36
"5071",47
"5072",45
"5073",41
"5074",43
"5075",48
"5076",20
"5077",29
"5078",34
"5079",29
"5080",29
"5081",31
"5082",17
"5083",37
"5084",37
"5085",42
"5086",44
"5087",38
"5088",37
"5089",34
"5090",25
"5091",39
"5092",40
"5093",47
"5094",43
"5095",49
"5096",53
"5097",41
"5098",46
"5099",50
"5100",49
"5101",41
"5102",39
"5103",28
"5104",24
"5105",17
"5106",32
"5107",25
"5108",29
"5109",31
"5110",19
"5111",25
"5112",17
"5113",30
"5114",31
"5115",32
"5116",11
"5117",35
"5118",31
"5119",35
"5120",30
"5121",19
"5122",31
"5123",33
"5124",32
"5125",18
"5126",39
"5127",35
"5128",39
"5129",43
"5130",41
"5131",27
"5132",30
"5133",29
"5134",27
"5135",27
"5136",28
"5137",27
"5138",13
"5139",21
"5140",14
"5141",24
"5142",22
"5143",20
"5144",33
"5145",31
"5146",27
"5147",35
"5148",36
"5149",28
"5150",37
"5151",33
"5152",29
"5153",38
"5154",33
"5155",37
"5156",49
"5157",43
"5158",35
"5159",43
"5160",43
"5161",35
"5162",40
"5163",46
"5164",46
"5165",50
"5166",43
"5167",52
"5168",27
"5169",45
"5170",35
"5171",51
"5172",52
"5173",45
"5174",42
"5175",48
"5176",54
"5177",35
"5178",48
"5179",43
"5180",42
"5181",41
"5182",53
"5183",49
"5184",46
"5185",47
"5186",57
"5187",40
"5188",27
"5189",34
"5190",38
"5191",34
"5192",35
"5193",46
"5194",38
"5195",54
"5196",52
"5197",43
"5198",35
"5199",33
"5200",42
"5201",40
"5202",43
"5203",28
"5204",36
"5205",35
"5206",38
"5207",45
"5208",42
"5209",37
"5210",47
"5211",45
"5212",36
"5213",41
"5214",45
"5215",43
"5216",28
"5217",14
"5218",35
"5219",34
"5220",37
"5221",39
"5222",37
"5223",44
"5224",37
"5225",35
"5226",41
"5227",41
"5228",41
"5229",40
"5230",37
"5231",47
"5232",50
"5233",44
"5234",44
"5235",47
"5236",56
"5237",44
"5238",51
"5239",48
"5240",54
"5241",41
"5242",40
"5243",46
"5244",50
"5245",26
"5246",36
"5247",24
"5248",30
"5249",34
"5250",32
"5251",32
"5252",38
"5253",32
"5254",32
"5255",28
"5256",37
"5257",35
"5258",41
"5259",33
"5260",37
"5261",43
"5262",42
"5263",38
"5264",39
"5265",40
"5266",43
"5267",44
"5268",42
"5269",48
"5270",42
"5271",24
"5272",29
"5273",31
"5274",37
"5275",26
"5276",33
"5277",27
"5278",38
"5279",27
"5280",33
"5281",36
"5282",31
"5283",39
"5284",38
"5285",30
"5286",37
"5287",46
"5288",41
"5289",46
"5290",47
"5291",38
"5292",23
"5293",27
"5294",35
"5295",47
"5296",38
"5297",43
"5298",37
"5299",60
"5300",37
"5301",58
"5302",50
"5303",54
"5304",49
"5305",54
"5306",57
"5307",54
"5308",55
"5309",53
"5310",47
"5311",36
"5312",56
"5313",54
"5314",51
"5315",34
"5316",37
"5317",54
"5318",45
"5319",48
"5320",41
"5321",51
"5322",51
"5323",58
"5324",61
"5325",48
"5326",57
"5327",55
"5328",48
"5329",41
"5330",47
"5331",32
"5332",42
"5333",47
"5334",22
"5335",49
"5336",48
"5337",52
"5338",45
"5339",38
"5340",44
"5341",44
"5342",57
"5343",47
"5344",50
"5345",43
"5346",54
"5347",39
"5348",34
"5349",49
"5350",54
"5351",50
"5352",43
"5353",44
"5354",56
"5355",54
"5356",57
"5357",61
"5358",52
"5359",43
"5360",63
"5361",61
"5362",72
"5363",72
"5364",43
"5365",76
"5366",71
"5367",61
"5368",63
"5369",72
"5370",55
"5371",46
"5372",63
"5373",55
"5374",66
"5375",66
"5376",51
"5377",60
"5378",64
"5379",54
"5380",56
"5381",67
"5382",73
"5383",52
"5384",59
"5385",69
"5386",70
"5387",51
"5388",67
"5389",61
"5390",62
"5391",56
"5392",59
"5393",51
"5394",59
"5395",32
"5396",31
"5397",55
"5398",57
"5399",69
"5400",60
"5401",53
"5402",55
"5403",64
"5404",68
"5405",60
