"","Year","Month","Day","Extent","Missing"
"6005",1999,9,20,6.03979,0
"6006",1999,9,21,6.12925,0
"6007",1999,9,22,6.16758,0
"6008",1999,9,23,6.37975,0
"6009",1999,9,24,6.54027,0
"6010",1999,9,25,6.63166,0
"6011",1999,9,26,6.7225,0
"6012",1999,9,27,6.77077,0
"6013",1999,9,28,6.80719,0
"6014",1999,9,29,6.83776,0
"6015",1999,9,30,6.89159,0
"6016",1999,10,1,7.03734,0
"6017",1999,10,2,7.09025,0
"6018",1999,10,3,7.14997,0
"6019",1999,10,4,7.23441,0
"6020",1999,10,5,7.46103,0
"6021",1999,10,6,7.58994,0
"6022",1999,10,7,7.65356,0
"6023",1999,10,8,7.76207,0
"6024",1999,10,9,7.83664,0
"6025",1999,10,10,8.03771,0
"6026",1999,10,11,8.17162,0
"6027",1999,10,12,8.31082,0
"6028",1999,10,13,8.36732,0
"6029",1999,10,14,8.48664,0
"6030",1999,10,15,8.61502,0
"6031",1999,10,16,8.66543,0
"6032",1999,10,17,8.74623,0
"6033",1999,10,18,8.79531,0
"6034",1999,10,19,8.91867,0
"6035",1999,10,20,9.03678,0
"6036",1999,10,21,9.12246,0
"6037",1999,10,22,9.26104,0
"6038",1999,10,23,9.31174,0
"6039",1999,10,24,9.44366,0
"6040",1999,10,25,9.48467,0
"6041",1999,10,26,9.51375,0
"6042",1999,10,27,9.6317,0
"6043",1999,10,28,9.63615,0
"6044",1999,10,29,9.69822,0
"6045",1999,10,30,9.75965,0
"6046",1999,10,31,9.87972,0
"6047",1999,11,1,10.11187,0
"6048",1999,11,2,10.22558,0
"6049",1999,11,3,10.21657,0
"6050",1999,11,4,10.20344,0
"6051",1999,11,5,10.21448,0
"6052",1999,11,6,10.24582,0
"6053",1999,11,7,10.25377,0
"6054",1999,11,8,10.32797,0
"6055",1999,11,9,10.46497,0
"6056",1999,11,10,10.43093,0
"6057",1999,11,11,10.48175,0
"6058",1999,11,12,10.63288,0
"6059",1999,11,13,10.89308,0
"6060",1999,11,14,10.92278,0
"6061",1999,11,15,10.85558,0
"6062",1999,11,16,10.8906,0
"6063",1999,11,17,10.92176,0
"6064",1999,11,18,11.01643,0
"6065",1999,11,19,11.01465,0
"6066",1999,11,20,11.09922,0
"6067",1999,11,21,11.08918,0
"6068",1999,11,22,11.1176,0
"6069",1999,11,23,11.14331,0
"6070",1999,11,24,11.21148,0
"6071",1999,11,25,11.16705,0
"6072",1999,11,26,11.23139,0
"6073",1999,11,27,11.34502,0
"6074",1999,11,28,11.35188,0
"6075",1999,11,29,11.34869,0
"6076",1999,11,30,11.45277,0
"6077",1999,12,1,11.67574,0
"6078",1999,12,2,11.7303,0
"6079",1999,12,3,11.74157,0
"6080",1999,12,4,11.76571,0
"6081",1999,12,5,11.86899,0
"6082",1999,12,6,12.11379,0
"6083",1999,12,7,12.15989,0
"6084",1999,12,8,12.18437,0
"6085",1999,12,9,12.19878,0
"6086",1999,12,10,12.25965,0
"6087",1999,12,11,12.48322,0
"6088",1999,12,12,12.58199,0
"6089",1999,12,13,12.42717,0
"6090",1999,12,14,12.44216,0
"6091",1999,12,15,12.50862,0
"6092",1999,12,16,12.62517,0
"6093",1999,12,17,12.72418,0
"6094",1999,12,18,12.72616,0
"6095",1999,12,19,12.76446,0
"6096",1999,12,20,12.77142,0
"6097",1999,12,21,13.00667,0
"6098",1999,12,22,13.04591,0
"6099",1999,12,23,13.16552,0
"6100",1999,12,24,13.20929,0
"6101",1999,12,25,13.37413,0
"6102",1999,12,26,13.42083,0
"6103",1999,12,27,13.33138,0
"6104",1999,12,28,13.27112,0
"6105",1999,12,29,13.24628,0
"6106",1999,12,30,13.26564,0
"6107",1999,12,31,13.32326,0
"6108",2000,1,1,13.40284,0
"6109",2000,1,2,13.50457,0
"6110",2000,1,3,13.56857,0
"6111",2000,1,4,13.61762,0
"6112",2000,1,5,13.64099,0
"6113",2000,1,6,13.73993,0
"6114",2000,1,7,13.72873,0
"6115",2000,1,8,13.85236,0
"6116",2000,1,9,13.75786,0
"6117",2000,1,10,13.88049,0
"6118",2000,1,11,14.08434,0
"6119",2000,1,12,14.00911,0
"6120",2000,1,13,13.9122,0
"6121",2000,1,14,13.86534,0
"6122",2000,1,15,13.9399,0
"6123",2000,1,16,14.06925,0
"6124",2000,1,17,14.17364,0
"6125",2000,1,18,14.27698,0
"6126",2000,1,19,14.30333,0
"6127",2000,1,20,14.41573,0
"6128",2000,1,21,14.42854,0
"6129",2000,1,22,14.41614,0
"6130",2000,1,23,14.53445,0
"6131",2000,1,24,14.57163,0
"6132",2000,1,25,14.68865,0
"6133",2000,1,26,14.73272,0
"6134",2000,1,27,14.82788,0
"6135",2000,1,28,14.8226,0
"6136",2000,1,29,14.86591,0
"6137",2000,1,30,14.91789,0
"6138",2000,1,31,14.87517,0
"6139",2000,2,1,14.93712,0
"6140",2000,2,2,14.87648,0
"6141",2000,2,3,14.89763,0
"6142",2000,2,4,15.05491,0
"6143",2000,2,5,15.07561,0
"6144",2000,2,6,15.07352,0
"6145",2000,2,7,15.14302,0
"6146",2000,2,8,15.11204,0
"6147",2000,2,9,15.14728,0
"6148",2000,2,10,15.09237,0
"6149",2000,2,11,15.07604,0
"6150",2000,2,12,15.04651,0
"6151",2000,2,13,14.96026,0
"6152",2000,2,14,14.94716,0
"6153",2000,2,15,14.96229,0
"6154",2000,2,16,14.93719,0
"6155",2000,2,17,14.95533,0
"6156",2000,2,18,15.00572,0
"6157",2000,2,19,15.08406,0
"6158",2000,2,20,15.11556,0
"6159",2000,2,21,15.14966,0
"6160",2000,2,22,15.2004,0
"6161",2000,2,23,15.19041,0
"6162",2000,2,24,15.3024,0
"6163",2000,2,25,15.20651,0
"6164",2000,2,26,15.20044,0
"6165",2000,2,27,15.31127,0
"6166",2000,2,28,15.35746,0
"6167",2000,2,29,15.35161,0
"6168",2000,3,1,15.40047,0
"6169",2000,3,2,15.38485,0
"6170",2000,3,3,15.44482,0
"6171",2000,3,4,15.38331,0
"6172",2000,3,5,15.35591,0
"6173",2000,3,6,15.40139,0
"6174",2000,3,7,15.29149,0
"6175",2000,3,8,15.24001,0
"6176",2000,3,9,15.28543,0
"6177",2000,3,10,15.26606,0
"6178",2000,3,11,15.25449,0
"6179",2000,3,12,15.30208,0
"6180",2000,3,13,15.3202,0
"6181",2000,3,14,15.14523,0
"6182",2000,3,15,15.07602,0
"6183",2000,3,16,15.08251,0
"6184",2000,3,17,15.1057,0
"6185",2000,3,18,15.05427,0
"6186",2000,3,19,15.03459,0
"6187",2000,3,20,15.04386,0
"6188",2000,3,21,14.98845,0
"6189",2000,3,22,14.98685,0
"6190",2000,3,23,14.99447,0
"6191",2000,3,24,15.08398,0
"6192",2000,3,25,15.00667,0
"6193",2000,3,26,15.02553,0
"6194",2000,3,27,15.0325,0
"6195",2000,3,28,15.08646,0
"6196",2000,3,29,15.16614,0
"6197",2000,3,30,15.15744,0
"6198",2000,3,31,15.08956,0
"6199",2000,4,1,15.07209,0
"6200",2000,4,2,15.03935,0
"6201",2000,4,3,15.00648,0
"6202",2000,4,4,14.94686,0
"6203",2000,4,5,14.95661,0
"6204",2000,4,6,14.96203,0
"6205",2000,4,7,14.76814,0
"6206",2000,4,8,14.74762,0
"6207",2000,4,9,14.8283,0
"6208",2000,4,10,14.80252,0
"6209",2000,4,11,14.65176,0
"6210",2000,4,12,14.50846,0
"6211",2000,4,13,14.58444,0
"6212",2000,4,14,14.50031,0
"6213",2000,4,15,14.44884,0
"6214",2000,4,16,14.39089,0
"6215",2000,4,17,14.24058,0
"6216",2000,4,18,14.2035,0
"6217",2000,4,19,14.19453,0
"6218",2000,4,20,14.27421,0
"6219",2000,4,21,14.30972,0
"6220",2000,4,22,14.25333,0
"6221",2000,4,23,14.3419,0
"6222",2000,4,24,14.33188,0
"6223",2000,4,25,14.26482,0
"6224",2000,4,26,14.14532,0
"6225",2000,4,27,14.18802,0
"6226",2000,4,28,14.12448,0
"6227",2000,4,29,14.05541,0
"6228",2000,4,30,14.09589,0
"6229",2000,5,1,13.90858,0
"6230",2000,5,2,13.87199,0
"6231",2000,5,3,13.8021,0
"6232",2000,5,4,13.73026,0
"6233",2000,5,5,13.73222,0
"6234",2000,5,6,13.61281,0
"6235",2000,5,7,13.64145,0
"6236",2000,5,8,13.57453,0
"6237",2000,5,9,13.44867,0
"6238",2000,5,10,13.37653,0
"6239",2000,5,11,13.26054,0
"6240",2000,5,12,13.29937,0
"6241",2000,5,13,13.2873,0
"6242",2000,5,14,13.28548,0
"6243",2000,5,15,13.11361,0
"6244",2000,5,16,13.0441,0
"6245",2000,5,17,13.07141,0
"6246",2000,5,18,13.03346,0
"6247",2000,5,19,12.95408,0
"6248",2000,5,20,12.88953,0
"6249",2000,5,21,12.86786,0
"6250",2000,5,22,12.78809,0
"6251",2000,5,23,12.72512,0
"6252",2000,5,24,12.81418,0
"6253",2000,5,25,12.82185,0
"6254",2000,5,26,12.80736,0
"6255",2000,5,27,12.65993,0
"6256",2000,5,28,12.61846,0
"6257",2000,5,29,12.55261,0
"6258",2000,5,30,12.48274,0
"6259",2000,5,31,12.48762,0
"6260",2000,6,1,12.33532,0
"6261",2000,6,2,12.29043,0
"6262",2000,6,3,12.22464,0
"6263",2000,6,4,12.1682,0
"6264",2000,6,5,12.12424,0
"6265",2000,6,6,12.0776,0
"6266",2000,6,7,12.07719,0
"6267",2000,6,8,12.00318,0
"6268",2000,6,9,12.00698,0
"6269",2000,6,10,11.90061,0
"6270",2000,6,11,11.93886,0
"6271",2000,6,12,11.85688,0
"6272",2000,6,13,11.83442,0
"6273",2000,6,14,11.77516,0
"6274",2000,6,15,11.73467,0
"6275",2000,6,16,11.72715,0
"6276",2000,6,17,11.67096,0
"6277",2000,6,18,11.61836,0
"6278",2000,6,19,11.595,0
"6279",2000,6,20,11.5043,0
"6280",2000,6,21,11.41928,0
"6281",2000,6,22,11.4169,0
"6282",2000,6,23,11.36335,0
"6283",2000,6,24,11.30538,0
"6284",2000,6,25,11.25733,0
"6285",2000,6,26,11.1956,0
"6286",2000,6,27,11.15772,0
"6287",2000,6,28,11.04221,0
"6288",2000,6,29,10.96184,0
"6289",2000,6,30,10.91867,0
"6290",2000,7,1,10.70432,0
"6291",2000,7,2,10.67922,0
"6292",2000,7,3,10.60028,0
"6293",2000,7,4,10.51726,0
"6294",2000,7,5,10.45078,0
"6295",2000,7,6,10.3773,0
"6296",2000,7,7,10.35491,0
"6297",2000,7,8,10.2738,0
"6298",2000,7,9,10.25032,0
"6299",2000,7,10,10.08652,0
"6300",2000,7,11,10.03119,0
"6301",2000,7,12,9.93312,0
"6302",2000,7,13,9.77223,0
"6303",2000,7,14,9.69084,0
"6304",2000,7,15,9.56031,0
"6305",2000,7,16,9.46014,0
"6306",2000,7,17,9.4757,0
"6307",2000,7,18,9.33411,0
"6308",2000,7,19,9.26281,0
"6309",2000,7,20,9.15653,0
"6310",2000,7,21,9.02277,0
"6311",2000,7,22,8.95879,0
"6312",2000,7,23,8.86997,0
"6313",2000,7,24,8.79897,0
"6314",2000,7,25,8.82833,0
"6315",2000,7,26,8.78097,0
"6316",2000,7,27,8.64701,0
"6317",2000,7,28,8.46663,0
"6318",2000,7,29,8.28308,0
"6319",2000,7,30,8.18551,0
"6320",2000,7,31,8.14309,0
"6321",2000,8,1,7.9963,0
"6322",2000,8,2,7.9287,0
"6323",2000,8,3,7.88803,0
"6324",2000,8,4,7.75189,0
"6325",2000,8,5,7.74535,0
"6326",2000,8,6,7.67728,0
"6327",2000,8,7,7.71952,0
"6328",2000,8,8,7.67943,0
"6329",2000,8,9,7.67244,0
"6330",2000,8,10,7.53541,0
"6331",2000,8,11,7.49483,0
"6332",2000,8,12,7.43565,0
"6333",2000,8,13,7.42006,0
"6334",2000,8,14,7.29355,0
"6335",2000,8,15,7.18831,0
"6336",2000,8,16,7.1429,0
"6337",2000,8,17,7.07796,0
"6338",2000,8,18,7.07654,0
"6339",2000,8,19,6.94659,0
"6340",2000,8,20,6.85374,0
"6341",2000,8,21,6.86785,0
"6342",2000,8,22,6.76607,0
"6343",2000,8,23,6.6769,0
"6344",2000,8,24,6.71653,0
"6345",2000,8,25,6.62323,0
"6346",2000,8,26,6.60603,0
"6347",2000,8,27,6.5386,0
"6348",2000,8,28,6.46788,0
"6349",2000,8,29,6.51946,0
"6350",2000,8,30,6.34618,0
"6351",2000,8,31,6.31103,0
"6352",2000,9,1,6.23788,0
"6353",2000,9,2,6.16636,0
"6354",2000,9,3,6.16709,0
"6355",2000,9,4,6.20476,0
"6356",2000,9,5,6.28094,0
"6357",2000,9,6,6.19262,0
"6358",2000,9,7,6.10503,0
"6359",2000,9,8,6.02334,0
"6360",2000,9,9,6.0134,0
"6361",2000,9,10,5.97088,0
"6362",2000,9,11,5.9442,0
"6363",2000,9,12,5.97118,0
"6364",2000,9,13,6.02648,0
"6365",2000,9,14,6.0111,0
"6366",2000,9,15,6.07316,0
"6367",2000,9,16,6.05575,0
"6368",2000,9,17,6.17622,0
"6369",2000,9,18,6.23135,0
"6370",2000,9,19,6.20439,0
"6371",2000,9,20,6.26339,0
"6372",2000,9,21,6.35014,0
"6373",2000,9,22,6.46165,0
"6374",2000,9,23,6.486,0
"6375",2000,9,24,6.52816,0
"6376",2000,9,25,6.49084,0
"6377",2000,9,26,6.4731,0
"6378",2000,9,27,6.52188,0
"6379",2000,9,28,6.57732,0
"6380",2000,9,29,6.62921,0
"6381",2000,9,30,6.70044,0
"6382",2000,10,1,6.78047,0
"6383",2000,10,2,6.97343,0
"6384",2000,10,3,7.03289,0
"6385",2000,10,4,7.1408,0
"6386",2000,10,5,7.26714,0
"6387",2000,10,6,7.43366,0
"6388",2000,10,7,7.56931,0
"6389",2000,10,8,7.73336,0
"6390",2000,10,9,7.84097,0
"6391",2000,10,10,7.94524,0
"6392",2000,10,11,8.06412,0
"6393",2000,10,12,8.26792,0
"6394",2000,10,13,8.24764,0
"6395",2000,10,14,8.35947,0
"6396",2000,10,15,8.4217,0
"6397",2000,10,16,8.47455,0
"6398",2000,10,17,8.55331,0
"6399",2000,10,18,8.71945,0
"6400",2000,10,19,8.71247,0
"6401",2000,10,20,8.73531,0
"6402",2000,10,21,8.77853,0
"6403",2000,10,22,8.8833,0
"6404",2000,10,23,8.93212,0
"6405",2000,10,24,8.9905,0
"6406",2000,10,25,9.07922,0
"6407",2000,10,26,9.15962,0
"6408",2000,10,27,9.23479,0
"6409",2000,10,28,9.33106,0
"6410",2000,10,29,9.31098,0
"6411",2000,10,30,9.35032,0
"6412",2000,10,31,9.47624,0
"6413",2000,11,1,9.6134,0
"6414",2000,11,2,9.64219,0
"6415",2000,11,3,9.78441,0
"6416",2000,11,4,9.82651,0
"6417",2000,11,5,9.81123,0
"6418",2000,11,6,9.7411,0
"6419",2000,11,7,9.73922,0
"6420",2000,11,8,9.80753,0
"6421",2000,11,9,10.00118,0
"6422",2000,11,10,9.95203,0
"6423",2000,11,11,9.95865,0
"6424",2000,11,12,10.00217,0
"6425",2000,11,13,10.05999,0
"6426",2000,11,14,10.13587,0
"6427",2000,11,15,10.18872,0
"6428",2000,11,16,10.24837,0
"6429",2000,11,17,10.25199,0
"6430",2000,11,18,10.33322,0
"6431",2000,11,19,10.37476,0
"6432",2000,11,20,10.49022,0
"6433",2000,11,21,10.57088,0
"6434",2000,11,22,10.67158,0
"6435",2000,11,23,10.82006,0
"6436",2000,11,24,10.89619,0
"6437",2000,11,25,10.94419,0
"6438",2000,11,26,11.0153,0
"6439",2000,11,27,11.09208,0
"6440",2000,11,28,11.14867,0
"6441",2000,11,29,11.17872,0
"6442",2000,11,30,11.34228,0
"6443",2000,12,1,11.65242,0
"6444",2000,12,2,11.67993,0
"6445",2000,12,3,11.77487,0
"6446",2000,12,4,11.80291,0
"6447",2000,12,5,11.84697,0
"6448",2000,12,6,12.09477,0
"6449",2000,12,7,12.15855,0
"6450",2000,12,8,12.29288,0
"6451",2000,12,9,12.36183,0
"6452",2000,12,10,12.41774,0
"6453",2000,12,11,12.50385,0
"6454",2000,12,12,12.55803,0
"6455",2000,12,13,12.60546,0
"6456",2000,12,14,12.58257,0
"6457",2000,12,15,12.6033,0
"6458",2000,12,16,12.65544,0
"6459",2000,12,17,12.78463,0
"6460",2000,12,18,12.88198,0
"6461",2000,12,19,12.87302,0
"6462",2000,12,20,12.91941,0
"6463",2000,12,21,12.90446,0
"6464",2000,12,22,12.85079,0
"6465",2000,12,23,12.96682,0
"6466",2000,12,24,13.03751,0
"6467",2000,12,25,13.02043,0
"6468",2000,12,26,13.04582,0
"6469",2000,12,27,13.16621,0
"6470",2000,12,28,13.21466,0
"6471",2000,12,29,13.28633,0
"6472",2000,12,30,13.31016,0
"6473",2000,12,31,13.42406,0
"6474",2001,1,1,13.43505,0
"6475",2001,1,2,13.34204,0
"6476",2001,1,3,13.36819,0
"6477",2001,1,4,13.45439,0
"6478",2001,1,5,13.51297,0
"6479",2001,1,6,13.68222,0
"6480",2001,1,7,13.7916,0
"6481",2001,1,8,13.84019,0
"6482",2001,1,9,13.98437,0
"6483",2001,1,10,14.02119,0
"6484",2001,1,11,14.04409,0
"6485",2001,1,12,14.04641,0
"6486",2001,1,13,13.99711,0
"6487",2001,1,14,14.02878,0
"6488",2001,1,15,14.0164,0
"6489",2001,1,16,14.13568,0
"6490",2001,1,17,14.19347,0
"6491",2001,1,18,14.23925,0
"6492",2001,1,19,14.35139,0
"6493",2001,1,20,14.38406,0
"6494",2001,1,21,14.4655,0
"6495",2001,1,22,14.50059,0
"6496",2001,1,23,14.54069,0
"6497",2001,1,24,14.65458,0
"6498",2001,1,25,14.53994,0
"6499",2001,1,26,14.58996,0
"6500",2001,1,27,14.56375,0
"6501",2001,1,28,14.60367,0
"6502",2001,1,29,14.65799,0
"6503",2001,1,30,14.68552,0
"6504",2001,1,31,14.76736,0
"6505",2001,2,1,14.8166,0
"6506",2001,2,2,14.82018,0
"6507",2001,2,3,14.73778,0
"6508",2001,2,4,14.78427,0
"6509",2001,2,5,14.77496,0
"6510",2001,2,6,14.87282,0
"6511",2001,2,7,14.84911,0
"6512",2001,2,8,14.92067,0
"6513",2001,2,9,14.91003,0
"6514",2001,2,10,15.00965,0
"6515",2001,2,11,15.11224,0
"6516",2001,2,12,15.10127,0
"6517",2001,2,13,15.05051,0
"6518",2001,2,14,15.1021,0
"6519",2001,2,15,15.21341,0
"6520",2001,2,16,15.26035,0
"6521",2001,2,17,15.30568,0
"6522",2001,2,18,15.24769,0
"6523",2001,2,19,15.3158,0
"6524",2001,2,20,15.26309,0
"6525",2001,2,21,15.26674,0
"6526",2001,2,22,15.26695,0
"6527",2001,2,23,15.30429,0
"6528",2001,2,24,15.42268,0
"6529",2001,2,25,15.43297,0
"6530",2001,2,26,15.46433,0
"6531",2001,2,27,15.5387,0
"6532",2001,2,28,15.57135,0
"6533",2001,3,1,15.58605,0
"6534",2001,3,2,15.58781,0
"6535",2001,3,3,15.64875,0
"6536",2001,3,4,15.66664,0
"6537",2001,3,5,15.58103,0
"6538",2001,3,6,15.52106,0
"6539",2001,3,7,15.49619,0
"6540",2001,3,8,15.5094,0
"6541",2001,3,9,15.52846,0
"6542",2001,3,10,15.55864,0
"6543",2001,3,11,15.52921,0
"6544",2001,3,12,15.52395,0
"6545",2001,3,13,15.50221,0
"6546",2001,3,14,15.62371,0
"6547",2001,3,15,15.60363,0
"6548",2001,3,16,15.63454,0
"6549",2001,3,17,15.59914,0
"6550",2001,3,18,15.59638,0
"6551",2001,3,19,15.54293,0
"6552",2001,3,20,15.42397,0
"6553",2001,3,21,15.33692,0
"6554",2001,3,22,15.32696,0
"6555",2001,3,23,15.38347,0
"6556",2001,3,24,15.38153,0
"6557",2001,3,25,15.39127,0
"6558",2001,3,26,15.34744,0
"6559",2001,3,27,15.26641,0
"6560",2001,3,28,15.2354,0
"6561",2001,3,29,15.14159,0
"6562",2001,3,30,15.14786,0
"6563",2001,3,31,15.11042,0
"6564",2001,4,1,15.0669,0
"6565",2001,4,2,15.09596,0
"6566",2001,4,3,15.07749,0
"6567",2001,4,4,15.0247,0
"6568",2001,4,5,15.05571,0
"6569",2001,4,6,15.05252,0
"6570",2001,4,7,15.02774,0
"6571",2001,4,8,15.00238,0
"6572",2001,4,9,15.05138,0
"6573",2001,4,10,15.03311,0
"6574",2001,4,11,15.13382,0
"6575",2001,4,12,15.04404,0
"6576",2001,4,13,15.02664,0
"6577",2001,4,14,14.92984,0
"6578",2001,4,15,14.83858,0
"6579",2001,4,16,14.78399,0
"6580",2001,4,17,14.74264,0
"6581",2001,4,18,14.75199,0
"6582",2001,4,19,14.72311,0
"6583",2001,4,20,14.69371,0
"6584",2001,4,21,14.66167,0
"6585",2001,4,22,14.6716,0
"6586",2001,4,23,14.64593,0
"6587",2001,4,24,14.5701,0
"6588",2001,4,25,14.52439,0
"6589",2001,4,26,14.46448,0
"6590",2001,4,27,14.45753,0
"6591",2001,4,28,14.40029,0
"6592",2001,4,29,14.32582,0
"6593",2001,4,30,14.26211,0
"6594",2001,5,1,14.28229,0
"6595",2001,5,2,14.29668,0
"6596",2001,5,3,14.22611,0
"6597",2001,5,4,14.15945,0
"6598",2001,5,5,14.10489,0
"6599",2001,5,6,14.04184,0
"6600",2001,5,7,14.01452,0
"6601",2001,5,8,14.03744,0
"6602",2001,5,9,13.95976,0
"6603",2001,5,10,13.94375,0
"6604",2001,5,11,13.88397,0
"6605",2001,5,12,13.81854,0
"6606",2001,5,13,13.74056,0
"6607",2001,5,14,13.70274,0
"6608",2001,5,15,13.65074,0
"6609",2001,5,16,13.53645,0
"6610",2001,5,17,13.50969,0
"6611",2001,5,18,13.42617,0
"6612",2001,5,19,13.35544,0
"6613",2001,5,20,13.20619,0
"6614",2001,5,21,13.10144,0
"6615",2001,5,22,13.04318,0
"6616",2001,5,23,13.03278,0
"6617",2001,5,24,12.97339,0
"6618",2001,5,25,12.94844,0
"6619",2001,5,26,12.98601,0
"6620",2001,5,27,12.90503,0
"6621",2001,5,28,12.83496,0
"6622",2001,5,29,12.72466,0
"6623",2001,5,30,12.64619,0
"6624",2001,5,31,12.63271,0
"6625",2001,6,1,12.46834,0
"6626",2001,6,2,12.42506,0
"6627",2001,6,3,12.39969,0
"6628",2001,6,4,12.37406,0
"6629",2001,6,5,12.30577,0
"6630",2001,6,6,12.27966,0
"6631",2001,6,7,12.20416,0
"6632",2001,6,8,12.1391,0
"6633",2001,6,9,12.09312,0
"6634",2001,6,10,11.99401,0
"6635",2001,6,11,11.96692,0
"6636",2001,6,12,11.8731,0
"6637",2001,6,13,11.73811,0
"6638",2001,6,14,11.57413,0
"6639",2001,6,15,11.48611,0
"6640",2001,6,16,11.38238,0
"6641",2001,6,17,11.40545,0
"6642",2001,6,18,11.31761,0
"6643",2001,6,19,11.2449,0
"6644",2001,6,20,11.18526,0
"6645",2001,6,21,11.02381,0
"6646",2001,6,22,10.89929,0
"6647",2001,6,23,10.81567,0
"6648",2001,6,24,10.77228,0
"6649",2001,6,25,10.67639,0
"6650",2001,6,26,10.62858,0
"6651",2001,6,27,10.47231,0
"6652",2001,6,28,10.41761,0
"6653",2001,6,29,10.36957,0
"6654",2001,6,30,10.31707,0
"6655",2001,7,1,10.0624,0
"6656",2001,7,2,10.03261,0
"6657",2001,7,3,9.9555,0
"6658",2001,7,4,9.92996,0
"6659",2001,7,5,9.7756,0
"6660",2001,7,6,9.67367,0
"6661",2001,7,7,9.64326,0
"6662",2001,7,8,9.57975,0
"6663",2001,7,9,9.53705,0
"6664",2001,7,10,9.47997,0
"6665",2001,7,11,9.44733,0
"6666",2001,7,12,9.34454,0
"6667",2001,7,13,9.25249,0
"6668",2001,7,14,9.18727,0
"6669",2001,7,15,9.13862,0
"6670",2001,7,16,9.02391,0
"6671",2001,7,17,9.02465,0
"6672",2001,7,18,8.94933,0
"6673",2001,7,19,8.9154,0
"6674",2001,7,20,8.77394,0
"6675",2001,7,21,8.69876,0
"6676",2001,7,22,8.68435,0
"6677",2001,7,23,8.64442,0
"6678",2001,7,24,8.54219,0
"6679",2001,7,25,8.42567,0
"6680",2001,7,26,8.41917,0
"6681",2001,7,27,8.32763,0
"6682",2001,7,28,8.31041,0
"6683",2001,7,29,8.20098,0
"6684",2001,7,30,8.13592,0
"6685",2001,7,31,8.09465,0
"6686",2001,8,1,8.0747,0
"6687",2001,8,2,8.00987,0
"6688",2001,8,3,7.92564,0
"6689",2001,8,4,7.91942,0
"6690",2001,8,5,7.95999,0
"6691",2001,8,6,7.8817,0
"6692",2001,8,7,7.82841,0
"6693",2001,8,8,7.80543,0
"6694",2001,8,9,7.74082,0
"6695",2001,8,10,7.68157,0
"6696",2001,8,11,7.69933,0
"6697",2001,8,12,7.67312,0
"6698",2001,8,13,7.56121,0
"6699",2001,8,14,7.52301,0
"6700",2001,8,15,7.46012,0
"6701",2001,8,16,7.44327,0
"6702",2001,8,17,7.40451,0
"6703",2001,8,18,7.44573,0
"6704",2001,8,19,7.34032,0
"6705",2001,8,20,7.26524,0
"6706",2001,8,21,7.21583,0
"6707",2001,8,22,7.17965,0
"6708",2001,8,23,7.09652,0
"6709",2001,8,24,7.02873,0
"6710",2001,8,25,7.05066,0
"6711",2001,8,26,6.98292,0
"6712",2001,8,27,6.9728,0
"6713",2001,8,28,7.01216,0
"6714",2001,8,29,6.94907,0
"6715",2001,8,30,6.98292,0
"6716",2001,8,31,6.88481,0
"6717",2001,9,1,6.80285,0
"6718",2001,9,2,6.81096,0
"6719",2001,9,3,6.79348,0
"6720",2001,9,4,6.79899,0
"6721",2001,9,5,6.78773,0
"6722",2001,9,6,6.75085,0
"6723",2001,9,7,6.73174,0
"6724",2001,9,8,6.72258,0
"6725",2001,9,9,6.73526,0
"6726",2001,9,10,6.70039,0
"6727",2001,9,11,6.67329,0
"6728",2001,9,12,6.63726,0
"6729",2001,9,13,6.65273,0
"6730",2001,9,14,6.69392,0
"6731",2001,9,15,6.66275,0
"6732",2001,9,16,6.61634,0
"6733",2001,9,17,6.62892,0
"6734",2001,9,18,6.5914,0
"6735",2001,9,19,6.56774,0
"6736",2001,9,20,6.63709,0
"6737",2001,9,21,6.64221,0
"6738",2001,9,22,6.70705,0
"6739",2001,9,23,6.69115,0
"6740",2001,9,24,6.76127,0
"6741",2001,9,25,6.70099,0
"6742",2001,9,26,6.78063,0
"6743",2001,9,27,6.80989,0
"6744",2001,9,28,6.96971,0
"6745",2001,9,29,7.03925,0
"6746",2001,9,30,7.08912,0
"6747",2001,10,1,7.23297,0
"6748",2001,10,2,7.33609,0
"6749",2001,10,3,7.45247,0
"6750",2001,10,4,7.50418,0
"6751",2001,10,5,7.53179,0
"6752",2001,10,6,7.64877,0
"6753",2001,10,7,7.77444,0
"6754",2001,10,8,7.84435,0
"6755",2001,10,9,7.91349,0
"6756",2001,10,10,7.92352,0
"6757",2001,10,11,7.94894,0
"6758",2001,10,12,7.98491,0
"6759",2001,10,13,8.0638,0
"6760",2001,10,14,8.12839,0
"6761",2001,10,15,8.18939,0
"6762",2001,10,16,8.20044,0
"6763",2001,10,17,8.27754,0
"6764",2001,10,18,8.37975,0
"6765",2001,10,19,8.46131,0
"6766",2001,10,20,8.52026,0
"6767",2001,10,21,8.55042,0
"6768",2001,10,22,8.50771,0
"6769",2001,10,23,8.56063,0
"6770",2001,10,24,8.62969,0
"6771",2001,10,25,8.77267,0
"6772",2001,10,26,8.86554,0
"6773",2001,10,27,8.98462,0
"6774",2001,10,28,9.12796,0
"6775",2001,10,29,9.24888,0
"6776",2001,10,30,9.29675,0
"6777",2001,10,31,9.37955,0
"6778",2001,11,1,9.74323,0
"6779",2001,11,2,9.76251,0
"6780",2001,11,3,9.7907,0
